20040906;ITAU3;25750;25750;0
20040903;ITAU3;25500;25700;200
20040902;ITAU3;25700;25700;0
20040901;ITAU3;25601;25600;-1
20040916;ITAU3;26200;26999;799
20040915;ITAU3;26300;26500;200
20040914;ITAU3;26200;26500;300
20040913;ITAU3;25990;26150;160
20040910;ITAU3;25900;25500;-400
20040909;ITAU3;26000;25991;-9
20040928;ITAU3;27500;27000;-500
20040924;ITAU3;28000;27400;-600
20040923;ITAU3;27400;27600;200
20040922;ITAU3;27600;27600;0
20040921;ITAU3;28100;27900;-200
20040920;ITAU3;27400;28300;900
20040917;ITAU3;26999;27400;401
20040930;ITAU3;27150;27300;150
20040929;ITAU3;27101;27100;-1
20041007;ITAU3;28500;28500;0
20041006;ITAU3;28000;28500;500
20041005;ITAU3;28000;28000;0
20041004;ITAU3;28000;28000;0
20041001;ITAU3;27501;28000;499
20041015;ITAU3;28500;28500;0
20041014;ITAU3;28500;28500;0
20041013;ITAU3;29000;29000;0
20041008;ITAU3;29000;28500;-500
20041019;ITAU3;28500;28500;0
